amount,hour,day_of_week,merchant_cat,merchant_risk_score,is_new_merchant,txn_per_day,avg_amount_7d,device_change,location_change,failed_txn_count,city,bank,is_weekend,is_fraud,txn_id,amount_to_avg_ratio,txn_date
351.02,18,2,transport,0.08,0,4,897.42,0,1,1,Chennai,Yes Bank,1,0,TXN0066364,0.391,2024-02-16
214.05,20,4,transport,0.08,0,5,1404.46,0,0,1,Kolkata,HDFC,1,0,TXN0057670,0.152,2024-02-10
689.14,8,3,other,0.12,0,5,1141.26,0,0,0,Ahmedabad,SBI,0,0,TXN0091930,0.603,2024-03-04
1980.39,16,6,utility,0.04,0,2,822.25,0,0,0,Mumbai,Kotak,1,0,TXN0053109,2.406,2024-02-06
1165.55,18,1,utility,0.04,0,5,222.58,0,0,0,Ahmedabad,Axis,0,0,TXN0025501,5.213,2024-01-18
756.46,13,3,education,0.03,0,1,1133.8,0,0,0,Pune,Yes Bank,0,0,TXN0009659,0.667,2024-01-07
4861.18,8,3,transport,0.08,0,2,1422.53,1,0,0,Pune,Axis,0,0,TXN0064298,3.415,2024-02-14
580.44,18,5,transport,0.08,0,5,527.42,0,0,0,Pune,SBI,0,0,TXN0083933,1.098,2024-02-28
1379.69,13,4,shopping,0.18,0,4,647.12,0,0,2,Delhi,SBI,1,0,TXN0072609,2.129,2024-02-20
870.79,13,2,other,0.12,0,4,933.61,0,0,0,Pune,Kotak,0,0,TXN0007796,0.932,2024-01-06
1162.18,15,0,healthcare,0.06,0,3,208.23,0,0,0,Kolkata,Axis,0,0,TXN0041459,5.555,2024-01-29
1402.59,19,1,grocery,0.05,0,4,608.95,0,0,0,Kolkata,ICICI,0,0,TXN0023604,2.3,2024-01-17
2151.19,12,1,other,0.12,0,2,907.14,0,0,0,Kolkata,Kotak,0,0,TXN0032538,2.369,2024-01-23
1032.17,19,6,transport,0.08,0,4,1175.72,0,0,0,Bengaluru,Axis,0,0,TXN0012229,0.877,2024-01-09
4889.47,11,5,other,0.12,0,3,934.57,0,0,0,Bengaluru,Yes Bank,0,0,TXN0003102,5.226,2024-01-03
589.63,8,0,transport,0.08,0,2,1099.02,0,0,1,Ahmedabad,Axis,1,0,TXN0047600,0.536,2024-02-03
1190.31,7,6,grocery,0.05,0,1,2316.27,0,0,0,Ahmedabad,Yes Bank,0,0,TXN0073681,0.514,2024-02-21
651.57,8,0,healthcare,0.06,1,2,1504.53,0,0,0,Kolkata,Kotak,1,0,TXN0066997,0.433,2024-02-16
845.99,17,4,transport,0.08,0,3,1791.7,0,0,2,Hyderabad,SBI,0,0,TXN0030822,0.472,2024-01-22
294.93,10,4,grocery,0.05,1,3,3016.59,0,0,0,Delhi,HDFC,1,0,TXN0048580,0.098,2024-02-03
494.56,16,0,grocery,0.05,0,4,2831.34,0,0,0,Pune,ICICI,0,0,TXN0001697,0.175,2024-01-02
3605.67,20,3,grocery,0.05,0,5,1231.33,0,1,0,Hyderabad,Kotak,0,0,TXN0088013,2.926,2024-03-02
992.97,7,6,transport,0.08,0,3,2612.39,0,0,0,Ahmedabad,Axis,0,0,TXN0062788,0.38,2024-02-13
610.72,16,1,food,0.07,0,5,685.74,0,0,0,Mumbai,HDFC,0,0,TXN0023895,0.889,2024-01-17
1424.34,21,2,grocery,0.05,0,3,106.57,0,0,0,Mumbai,Yes Bank,0,0,TXN0028463,13.241,2024-01-20
4091.4,11,2,shopping,0.18,0,4,1242.2,0,0,0,Kolkata,Kotak,0,0,TXN0009510,3.291,2024-01-07
1264.62,7,2,travel,0.25,0,1,3104.45,0,0,0,Chennai,Kotak,0,0,TXN0091698,0.407,2024-03-04
2045.96,21,6,other,0.12,0,1,204.05,0,0,1,Pune,Kotak,0,0,TXN0002625,9.978,2024-01-02
2512.09,22,5,food,0.07,0,5,1791.15,0,0,0,Ahmedabad,SBI,0,0,TXN0056649,1.402,2024-02-09
549.46,12,1,food,0.07,0,1,537.95,0,0,0,Bengaluru,ICICI,0,0,TXN0043137,1.02,2024-01-30
1107.03,13,2,shopping,0.18,0,2,533.62,0,0,0,Ahmedabad,HDFC,0,0,TXN0085278,2.071,2024-02-29
121.19,7,1,food,0.07,0,3,740.27,0,0,0,Kolkata,Yes Bank,0,0,TXN0092603,0.163,2024-03-05
2494.57,21,5,entertainment,0.22,0,5,618.54,0,0,0,Bengaluru,Axis,1,0,TXN0002097,4.026,2024-01-02
447.9,14,1,shopping,0.18,0,1,5726.21,0,0,0,Mumbai,Axis,0,0,TXN0074786,0.078,2024-02-21
15274.68,17,3,healthcare,0.06,0,2,1801.09,0,0,0,Chennai,Yes Bank,1,0,TXN0061958,8.476,2024-02-13
2364.92,11,1,food,0.07,0,4,255.84,0,0,2,Ahmedabad,SBI,0,0,TXN0069877,9.208,2024-02-18
400.06,8,5,utility,0.04,0,4,1094.17,0,0,0,Bengaluru,Axis,0,0,TXN0000457,0.365,2024-01-01
618.59,19,6,utility,0.04,0,2,308.8,0,0,0,Mumbai,HDFC,1,0,TXN0071214,1.997,2024-02-19
890.46,18,4,food,0.07,0,4,1239.83,0,0,2,Hyderabad,ICICI,0,0,TXN0046920,0.718,2024-02-02
2587.75,12,6,utility,0.04,0,2,4687.61,0,0,0,Hyderabad,Axis,0,0,TXN0086635,0.552,2024-03-01
1039.26,7,6,entertainment,0.22,0,5,651.7,0,0,0,Kolkata,HDFC,0,0,TXN0061193,1.592,2024-02-12
873.29,8,0,fuel,0.1,0,2,2886.99,0,0,0,Ahmedabad,HDFC,0,0,TXN0056201,0.302,2024-02-09
1541.0,11,4,grocery,0.05,0,1,2296.53,0,0,0,Ahmedabad,HDFC,0,0,TXN0077262,0.671,2024-02-23
520.01,15,1,grocery,0.05,0,3,1133.82,0,0,1,Hyderabad,HDFC,0,0,TXN0021679,0.458,2024-01-16
5249.1,1,2,travel,0.25,1,11,544.39,1,1,0,Kolkata,Yes Bank,0,1,TXN0099461,9.624,2024-03-10
984.11,18,5,grocery,0.05,0,1,2803.67,0,0,2,Ahmedabad,Yes Bank,0,0,TXN0066647,0.351,2024-02-16
5940.02,17,4,healthcare,0.06,1,2,1297.45,0,0,0,Ahmedabad,Yes Bank,1,0,TXN0009002,4.575,2024-01-07
219.69,11,6,grocery,0.05,0,4,117.02,0,0,0,Kolkata,Kotak,1,0,TXN0040619,1.861,2024-01-29
2705.12,14,2,transport,0.08,0,4,9614.49,0,0,0,Chennai,Axis,0,0,TXN0057394,0.281,2024-02-09
1113.83,14,3,other,0.12,0,2,2151.43,0,0,0,Hyderabad,SBI,0,0,TXN0017095,0.517,2024-01-12
543.55,19,4,utility,0.04,0,3,240.77,0,0,0,Ahmedabad,Kotak,0,0,TXN0072529,2.248,2024-02-20
5879.63,10,3,fuel,0.1,0,5,3270.7,0,1,0,Kolkata,SBI,0,0,TXN0010361,1.797,2024-01-08
1137.75,19,3,food,0.07,0,3,2949.56,0,0,0,Delhi,ICICI,1,0,TXN0085079,0.386,2024-02-29
777.0,11,1,travel,0.25,1,1,1239.86,0,0,0,Hyderabad,HDFC,0,0,TXN0032080,0.626,2024-01-23
1911.16,13,4,transport,0.08,0,1,1911.69,0,0,0,Mumbai,Yes Bank,1,0,TXN0078483,0.999,2024-02-24
1063.99,21,6,food,0.07,0,3,301.7,0,0,0,Chennai,Axis,0,0,TXN0080485,3.515,2024-02-25
702.65,20,0,shopping,0.18,0,1,1818.07,0,0,0,Delhi,HDFC,0,0,TXN0054817,0.386,2024-02-08
2362.59,10,3,transport,0.08,0,4,1605.17,0,0,0,Mumbai,Axis,0,0,TXN0026591,1.471,2024-01-19
692.79,7,5,fuel,0.1,0,3,340.2,0,1,0,Kolkata,Yes Bank,0,0,TXN0034976,2.03,2024-01-25
2200.83,17,3,utility,0.04,0,4,2343.88,0,0,0,Pune,Axis,1,0,TXN0080505,0.939,2024-02-25
3122.44,9,5,utility,0.04,0,3,2771.16,0,0,0,Kolkata,Axis,1,0,TXN0094144,1.126,2024-03-06
9924.23,4,6,transport,0.08,1,7,995.74,1,1,0,Mumbai,Yes Bank,0,1,TXN0096295,9.957,2024-03-07
1609.16,20,1,utility,0.04,0,2,369.26,0,0,0,Bengaluru,ICICI,0,0,TXN0068383,4.346,2024-02-17
995.07,19,4,entertainment,0.22,0,4,482.36,0,1,0,Chennai,HDFC,0,0,TXN0045746,2.059,2024-02-01
738.57,17,2,transport,0.08,0,3,1780.19,0,1,0,Delhi,Axis,1,0,TXN0092364,0.415,2024-03-05
1941.68,7,0,shopping,0.18,0,2,589.27,0,1,2,Ahmedabad,ICICI,0,0,TXN0006660,3.289,2024-01-05
756.92,19,3,shopping,0.18,0,1,1386.94,0,0,0,Delhi,HDFC,1,0,TXN0015519,0.545,2024-01-11
287.74,22,3,other,0.12,0,3,923.09,0,0,0,Chennai,Yes Bank,1,0,TXN0011846,0.311,2024-01-09
502.95,14,5,education,0.03,1,5,692.88,0,0,0,Pune,SBI,1,0,TXN0016558,0.725,2024-01-12
257.37,10,3,shopping,0.18,0,1,1685.9,0,0,1,Kolkata,HDFC,0,0,TXN0025050,0.153,2024-01-18
3624.98,16,5,transport,0.08,0,2,987.67,0,0,0,Chennai,Axis,0,0,TXN0025231,3.667,2024-01-18
1157.97,10,5,transport,0.08,0,3,158.23,0,0,0,Hyderabad,Yes Bank,0,0,TXN0024429,7.272,2024-01-17
139.02,10,0,transport,0.08,0,5,455.93,0,1,0,Ahmedabad,Kotak,1,0,TXN0006759,0.304,2024-01-05
11369.25,20,5,education,0.03,1,5,1063.14,0,0,0,Mumbai,ICICI,0,0,TXN0019620,10.684,2024-01-14
1129.5,9,3,food,0.07,0,5,660.89,0,1,0,Hyderabad,Kotak,0,0,TXN0009672,1.706,2024-01-07
1529.18,9,3,transport,0.08,0,2,476.67,0,0,0,Bengaluru,HDFC,1,0,TXN0059706,3.201,2024-02-11
1488.38,21,6,entertainment,0.22,0,5,1773.02,0,1,0,Kolkata,HDFC,0,0,TXN0086305,0.839,2024-02-29
2133.02,13,4,transport,0.08,0,1,5887.11,0,0,0,Chennai,Kotak,0,0,TXN0068198,0.362,2024-02-17
614.47,9,4,other,0.12,0,5,318.21,0,0,1,Hyderabad,Yes Bank,0,0,TXN0034595,1.925,2024-01-25
359.24,18,5,grocery,0.05,0,4,619.86,0,0,0,Hyderabad,HDFC,0,0,TXN0009091,0.579,2024-01-07
467.92,13,0,food,0.07,0,4,783.7,0,0,0,Kolkata,HDFC,0,0,TXN0035373,0.596,2024-01-25
1152.52,11,3,education,0.03,0,5,180.98,0,0,0,Pune,Kotak,0,0,TXN0012490,6.333,2024-01-09
296.99,22,0,healthcare,0.06,1,4,736.24,0,0,0,Pune,Kotak,1,0,TXN0089040,0.403,2024-03-02
2034.46,7,0,transport,0.08,0,1,2127.64,0,0,0,Kolkata,ICICI,0,0,TXN0007168,0.956,2024-01-05
4418.83,11,1,entertainment,0.22,0,1,930.8,0,0,1,Mumbai,Axis,1,0,TXN0019696,4.742,2024-01-14
1324.67,15,5,grocery,0.05,0,5,593.43,0,0,0,Chennai,Yes Bank,0,0,TXN0026458,2.228,2024-01-19
2263.27,14,4,transport,0.08,0,4,451.2,0,1,0,Delhi,Axis,0,0,TXN0065817,5.005,2024-02-15
668.17,16,0,utility,0.04,0,1,788.9,0,0,0,Kolkata,SBI,0,0,TXN0027142,0.846,2024-01-19
5342.54,17,3,shopping,0.18,0,3,770.45,0,0,0,Delhi,Axis,0,0,TXN0016774,6.925,2024-01-12
2038.24,10,5,food,0.07,1,4,934.51,0,0,0,Kolkata,ICICI,1,0,TXN0059803,2.179,2024-02-11
2296.35,22,0,grocery,0.05,0,2,679.26,0,0,0,Bengaluru,ICICI,0,0,TXN0046443,3.376,2024-02-02
1533.65,15,4,other,0.12,0,2,1012.01,0,0,0,Chennai,Yes Bank,1,0,TXN0069431,1.514,2024-02-18
364.35,18,4,transport,0.08,0,3,885.28,0,0,0,Ahmedabad,Kotak,0,0,TXN0047943,0.411,2024-02-03
15591.28,3,2,entertainment,0.22,1,21,525.46,1,1,0,Ahmedabad,SBI,1,1,TXN0098866,29.615,2024-03-09
896.31,22,6,healthcare,0.06,0,1,2178.06,0,0,0,Pune,Kotak,0,0,TXN0039292,0.411,2024-01-28
1270.79,11,1,shopping,0.18,1,2,1570.42,0,0,0,Pune,Yes Bank,0,0,TXN0049728,0.809,2024-02-04
555.26,9,2,fuel,0.1,0,2,781.45,0,0,0,Bengaluru,HDFC,0,0,TXN0077383,0.71,2024-02-23
541.53,20,3,grocery,0.05,1,1,369.16,0,0,0,Hyderabad,HDFC,0,0,TXN0079437,1.463,2024-02-25
654.4,12,2,other,0.12,0,3,1425.66,0,1,0,Kolkata,SBI,0,0,TXN0063233,0.459,2024-02-13
1587.24,16,6,shopping,0.18,1,4,1030.43,0,0,0,Mumbai,HDFC,0,0,TXN0058343,1.539,2024-02-10
2855.87,21,1,entertainment,0.22,0,5,4134.18,0,0,0,Mumbai,ICICI,0,0,TXN0004145,0.691,2024-01-03
3134.83,13,4,entertainment,0.22,0,5,1112.11,0,0,0,Ahmedabad,Axis,1,0,TXN0094058,2.816,2024-03-06
652.86,7,3,utility,0.04,0,3,168.81,0,0,0,Ahmedabad,Yes Bank,0,0,TXN0020503,3.845,2024-01-15
2205.66,11,2,entertainment,0.22,0,5,1667.47,0,0,0,Mumbai,Kotak,1,0,TXN0022881,1.322,2024-01-16
2779.8,8,2,grocery,0.05,0,1,2477.48,0,0,1,Delhi,ICICI,1,0,TXN0004387,1.122,2024-01-04
588.31,16,3,education,0.03,0,1,668.75,0,0,0,Delhi,Yes Bank,0,0,TXN0005480,0.878,2024-01-04
28791.68,4,5,healthcare,0.06,1,15,235.85,1,1,1,Chennai,Yes Bank,1,1,TXN0098845,121.561,2024-03-09
499.41,15,6,entertainment,0.22,0,5,2929.43,0,0,0,Chennai,Yes Bank,0,0,TXN0088997,0.17,2024-03-02
384.65,14,0,transport,0.08,0,5,595.38,0,0,0,Hyderabad,Yes Bank,0,0,TXN0062050,0.645,2024-02-13
931.93,14,5,transport,0.08,0,2,1155.34,0,0,0,Chennai,SBI,1,0,TXN0072062,0.806,2024-02-20
614.46,7,1,food,0.07,0,2,2834.75,0,0,0,Delhi,SBI,0,0,TXN0065001,0.217,2024-02-15
17240.91,12,6,utility,0.04,0,5,522.11,0,0,0,Pune,SBI,0,0,TXN0006969,32.958,2024-01-05
118.28,13,4,education,0.03,0,4,852.25,0,0,1,Delhi,Axis,0,0,TXN0023503,0.139,2024-01-17
4286.35,7,3,fuel,0.1,0,5,154.28,0,0,0,Chennai,Kotak,0,0,TXN0088162,27.604,2024-03-02
1784.28,15,6,transport,0.08,0,3,1339.73,0,0,0,Mumbai,SBI,0,0,TXN0034472,1.331,2024-01-24
1392.04,18,1,transport,0.08,0,3,2413.69,0,0,0,Pune,ICICI,0,0,TXN0047939,0.576,2024-02-03
851.36,18,0,travel,0.25,0,4,2337.55,0,0,0,Kolkata,Axis,0,0,TXN0015315,0.364,2024-01-11
1284.25,20,6,shopping,0.18,1,4,2734.05,0,0,0,Delhi,Yes Bank,1,0,TXN0089753,0.47,2024-03-03
1048.11,7,5,transport,0.08,0,2,1195.74,0,0,0,Delhi,SBI,0,0,TXN0038166,0.876,2024-01-27
1303.58,7,2,food,0.07,0,4,471.05,0,0,2,Chennai,SBI,0,0,TXN0090944,2.762,2024-03-04
7006.2,10,6,food,0.07,0,4,401.08,0,0,0,Delhi,SBI,0,0,TXN0005828,17.425,2024-01-05
3858.25,10,5,travel,0.25,0,5,1211.14,0,0,0,Chennai,SBI,0,0,TXN0075668,3.183,2024-02-22
183.69,15,6,grocery,0.05,0,5,1308.71,0,0,0,Chennai,Yes Bank,1,0,TXN0056833,0.14,2024-02-09
2084.48,13,3,food,0.07,0,3,2069.73,0,0,0,Chennai,SBI,0,0,TXN0030967,1.007,2024-01-22
511.59,17,3,transport,0.08,0,2,1455.15,0,0,0,Chennai,SBI,0,0,TXN0055695,0.351,2024-02-08
4952.34,10,1,healthcare,0.06,0,5,1900.22,0,0,0,Hyderabad,SBI,1,0,TXN0063363,2.605,2024-02-14
417.54,16,6,food,0.07,1,3,1929.62,0,0,0,Hyderabad,HDFC,0,0,TXN0041857,0.216,2024-01-30
690.64,14,6,food,0.07,0,1,471.43,0,0,0,Bengaluru,Axis,1,0,TXN0022848,1.462,2024-01-16
343.76,15,2,food,0.07,0,2,1180.49,0,0,0,Kolkata,Axis,0,0,TXN0026080,0.291,2024-01-19
1702.12,13,6,transport,0.08,0,1,1037.55,0,0,0,Pune,SBI,0,0,TXN0022056,1.639,2024-01-16
1133.02,21,1,travel,0.25,0,4,1113.55,0,0,0,Pune,Axis,0,0,TXN0073241,1.017,2024-02-20
1785.96,17,0,other,0.12,0,4,386.77,0,0,0,Delhi,ICICI,1,0,TXN0079759,4.606,2024-02-25
1204.8,21,2,shopping,0.18,0,5,836.6,0,0,0,Mumbai,Kotak,0,0,TXN0027741,1.438,2024-01-20
1105.38,13,3,transport,0.08,0,4,670.92,0,0,2,Hyderabad,SBI,0,0,TXN0046410,1.645,2024-02-02
1459.46,20,2,shopping,0.18,0,5,613.5,0,0,1,Hyderabad,Yes Bank,1,0,TXN0094186,2.375,2024-03-06
330.51,12,4,food,0.07,1,2,3328.99,0,0,0,Chennai,Kotak,0,0,TXN0061643,0.099,2024-02-12
1436.02,21,1,other,0.12,0,4,554.23,0,0,0,Delhi,Yes Bank,1,0,TXN0029957,2.586,2024-01-21
5000.0,0,0,other,0.12,0,8,994.25,1,1,4,Pune,SBI,1,1,TXN0098611,5.024,2024-03-09
3441.26,10,5,utility,0.04,1,3,3828.32,0,0,0,Bengaluru,HDFC,0,0,TXN0022128,0.899,2024-01-16
4615.98,22,4,grocery,0.05,0,1,676.42,0,0,0,Chennai,Axis,0,0,TXN0041419,6.814,2024-01-29
188.63,19,6,other,0.12,0,1,6952.97,0,0,0,Chennai,Axis,0,0,TXN0036616,0.027,2024-01-26
259.14,8,4,transport,0.08,0,4,206.89,0,0,0,Pune,HDFC,0,0,TXN0009975,1.247,2024-01-07
858.0,17,0,food,0.07,0,4,1324.72,0,0,0,Kolkata,ICICI,1,0,TXN0062988,0.647,2024-02-13
715.64,9,0,other,0.12,0,1,2185.23,0,0,1,Ahmedabad,SBI,0,0,TXN0093646,0.327,2024-03-06
8924.86,19,5,grocery,0.05,0,2,2426.51,0,0,0,Ahmedabad,Axis,0,0,TXN0064137,3.677,2024-02-14
3411.44,19,5,transport,0.08,0,4,1018.76,0,0,0,Kolkata,ICICI,1,0,TXN0039968,3.345,2024-01-28
4173.52,7,2,fuel,0.1,1,3,641.02,0,0,0,Bengaluru,SBI,1,0,TXN0001472,6.501,2024-01-02
7165.01,15,3,utility,0.04,1,2,2233.01,0,0,1,Chennai,Yes Bank,0,0,TXN0063093,3.207,2024-02-13
5983.73,3,5,shopping,0.18,1,8,567.35,0,1,0,Mumbai,ICICI,0,1,TXN0096865,10.528,2024-03-08
1670.29,17,2,grocery,0.05,0,2,865.78,1,0,0,Delhi,Axis,0,0,TXN0074254,1.927,2024-02-21
681.63,9,3,other,0.12,1,5,538.02,0,0,0,Hyderabad,HDFC,1,0,TXN0058463,1.265,2024-02-10
855.57,16,5,other,0.12,0,1,1061.07,0,0,2,Pune,SBI,0,0,TXN0043690,0.806,2024-01-31
4958.69,16,4,education,0.03,0,5,1161.24,1,0,0,Hyderabad,Kotak,1,0,TXN0040019,4.266,2024-01-28
2762.6,7,0,education,0.03,0,3,1556.64,0,0,1,Chennai,Yes Bank,1,0,TXN0021000,1.774,2024-01-15
1504.72,13,4,grocery,0.05,0,3,160.86,0,0,0,Ahmedabad,ICICI,1,0,TXN0051470,9.296,2024-02-05
1113.55,18,4,grocery,0.05,0,4,656.99,0,0,0,Pune,Axis,1,0,TXN0023374,1.692,2024-01-17
15067.77,0,1,transport,0.08,1,20,298.44,1,1,2,Kolkata,ICICI,1,1,TXN0097329,50.32,2024-03-08
690.29,17,0,entertainment,0.22,0,4,571.71,0,0,0,Mumbai,Kotak,0,0,TXN0014657,1.205,2024-01-11
303.98,13,2,entertainment,0.22,0,4,850.91,0,0,0,Ahmedabad,Kotak,0,0,TXN0033925,0.357,2024-01-24
1601.73,21,4,transport,0.08,0,2,1421.88,0,1,0,Bengaluru,ICICI,0,0,TXN0088057,1.126,2024-03-02
721.47,18,0,food,0.07,0,2,2860.29,0,0,0,Mumbai,Axis,0,0,TXN0008189,0.252,2024-01-06
2227.56,19,2,transport,0.08,1,5,487.58,0,0,0,Bengaluru,Yes Bank,1,0,TXN0055345,4.559,2024-02-08
811.59,19,2,utility,0.04,0,4,308.14,0,0,0,Ahmedabad,Kotak,1,0,TXN0036857,2.625,2024-01-26
3276.44,16,0,food,0.07,0,5,374.5,0,0,0,Bengaluru,HDFC,0,0,TXN0083219,8.726,2024-02-27
739.59,14,1,shopping,0.18,1,3,1114.87,0,0,0,Chennai,HDFC,1,0,TXN0042847,0.663,2024-01-30
1850.56,22,2,shopping,0.18,1,1,378.14,0,0,0,Mumbai,Yes Bank,1,0,TXN0052580,4.881,2024-02-06
633.57,7,2,shopping,0.18,1,4,1146.47,0,0,0,Pune,HDFC,0,0,TXN0080889,0.552,2024-02-26
3829.95,17,5,food,0.07,0,4,1868.76,0,0,0,Bengaluru,Yes Bank,0,0,TXN0059318,2.048,2024-02-11
13570.85,5,1,healthcare,0.06,1,14,455.26,1,1,3,Kolkata,Yes Bank,0,1,TXN0097006,29.744,2024-03-08
325.44,17,6,grocery,0.05,1,1,1651.63,0,0,1,Mumbai,Kotak,1,0,TXN0048763,0.197,2024-02-03
4025.03,7,5,transport,0.08,0,2,431.4,0,0,0,Mumbai,Kotak,1,0,TXN0066719,9.309,2024-02-16
561.13,15,2,food,0.07,0,3,533.91,0,0,0,Hyderabad,Kotak,0,0,TXN0026322,1.049,2024-01-19
227.14,17,6,fuel,0.1,0,2,769.02,0,0,0,Mumbai,SBI,1,0,TXN0006537,0.295,2024-01-05
551.8,17,2,fuel,0.1,0,1,2362.99,0,0,0,Chennai,ICICI,0,0,TXN0064787,0.233,2024-02-14
1244.6,13,6,utility,0.04,0,4,909.9,0,0,1,Pune,Axis,0,0,TXN0070796,1.366,2024-02-19
321.95,10,0,entertainment,0.22,0,4,1835.46,0,0,0,Mumbai,Axis,1,0,TXN0083859,0.175,2024-02-28
410.22,7,4,healthcare,0.06,0,4,6327.35,0,0,0,Chennai,Kotak,0,0,TXN0082105,0.065,2024-02-27
2340.15,22,2,shopping,0.18,0,5,2125.66,1,0,0,Delhi,HDFC,1,0,TXN0082714,1.1,2024-02-27
990.17,7,5,food,0.07,0,4,2313.22,0,0,0,Chennai,Axis,0,0,TXN0065314,0.428,2024-02-15
760.94,17,3,food,0.07,1,5,1207.2,0,1,0,Delhi,SBI,0,0,TXN0004931,0.63,2024-01-04
5000.0,2,3,education,0.03,1,9,517.05,1,1,3,Delhi,Kotak,0,1,TXN0096844,9.652,2024-03-08
828.92,16,0,food,0.07,0,5,399.09,0,1,0,Mumbai,SBI,0,0,TXN0053701,2.072,2024-02-07
2726.03,15,1,grocery,0.05,0,1,536.91,0,0,0,Pune,HDFC,0,0,TXN0084718,5.068,2024-02-28
11491.0,5,1,utility,0.04,1,9,220.48,1,1,2,Chennai,Axis,0,1,TXN0099477,51.883,2024-03-10
912.56,18,3,grocery,0.05,0,3,2571.71,0,0,0,Kolkata,Kotak,0,0,TXN0079074,0.355,2024-02-24
1117.2,17,6,entertainment,0.22,0,3,804.32,0,0,0,Pune,Kotak,0,0,TXN0092060,1.387,2024-03-04
346.9,13,3,entertainment,0.22,1,5,1288.73,0,0,0,Kolkata,Axis,0,0,TXN0046592,0.269,2024-02-02
505.65,8,2,food,0.07,0,2,367.69,0,1,1,Mumbai,ICICI,0,0,TXN0025857,1.371,2024-01-18
2704.66,12,6,entertainment,0.22,0,3,423.35,0,0,0,Hyderabad,HDFC,1,0,TXN0064943,6.374,2024-02-15
1797.91,9,3,other,0.12,0,5,1870.47,0,0,0,Pune,HDFC,1,0,TXN0064984,0.961,2024-02-15
978.95,16,6,transport,0.08,0,4,2493.16,0,0,0,Pune,SBI,1,0,TXN0010742,0.392,2024-01-08
888.39,8,0,entertainment,0.22,0,3,809.53,0,0,0,Hyderabad,SBI,1,0,TXN0029207,1.096,2024-01-21
1275.56,7,4,utility,0.04,0,2,927.33,0,0,0,Ahmedabad,SBI,1,0,TXN0005579,1.374,2024-01-04
6185.99,20,0,entertainment,0.22,1,3,928.48,0,0,0,Chennai,Axis,0,0,TXN0021957,6.655,2024-01-16
6220.24,15,3,transport,0.08,0,4,676.88,0,0,0,Kolkata,SBI,0,0,TXN0088292,9.176,2024-03-02
5000.0,5,3,food,0.07,0,20,206.4,1,1,0,Mumbai,Kotak,1,1,TXN0096983,24.108,2024-03-08
1164.09,22,2,grocery,0.05,0,3,1002.2,0,0,0,Bengaluru,Yes Bank,1,0,TXN0071335,1.16,2024-02-19
2622.75,8,6,transport,0.08,0,5,2177.33,0,0,0,Hyderabad,Kotak,0,0,TXN0041344,1.204,2024-01-29
1787.29,20,6,education,0.03,0,2,6556.5,0,0,0,Ahmedabad,Kotak,0,0,TXN0021437,0.273,2024-01-15
1203.54,8,6,entertainment,0.22,0,1,355.75,0,0,0,Kolkata,SBI,0,0,TXN0069524,3.374,2024-02-18
2934.78,13,0,shopping,0.18,0,5,1118.27,0,0,2,Ahmedabad,Axis,0,0,TXN0010855,2.622,2024-01-08
1136.64,19,1,healthcare,0.06,0,4,1832.69,0,0,0,Kolkata,SBI,0,0,TXN0089282,0.62,2024-03-03
1551.32,20,1,other,0.12,0,2,243.05,0,0,0,Mumbai,Axis,0,0,TXN0059585,6.357,2024-02-11
3725.34,9,0,food,0.07,1,3,483.09,0,0,0,Ahmedabad,ICICI,0,0,TXN0071202,7.696,2024-02-19
9065.34,18,1,grocery,0.05,0,4,380.0,0,0,0,Kolkata,HDFC,0,0,TXN0068852,23.794,2024-02-17
1833.03,18,2,food,0.07,0,1,1476.41,0,0,0,Ahmedabad,HDFC,0,0,TXN0009351,1.241,2024-01-07
2290.68,12,0,grocery,0.05,0,1,3527.95,0,0,0,Chennai,Axis,0,0,TXN0054167,0.649,2024-02-07
359.58,8,0,entertainment,0.22,1,4,434.26,0,0,1,Ahmedabad,Yes Bank,0,0,TXN0070235,0.826,2024-02-18
2056.03,20,4,other,0.12,0,3,1138.68,0,0,0,Chennai,Kotak,0,0,TXN0065622,1.804,2024-02-15
15606.97,4,0,travel,0.25,1,5,299.2,0,1,3,Delhi,ICICI,1,1,TXN0095870,51.989,2024-03-07
2713.58,10,5,grocery,0.05,0,2,413.15,0,0,0,Bengaluru,SBI,0,0,TXN0019090,6.552,2024-01-14
407.2,10,2,entertainment,0.22,0,5,435.4,0,0,0,Chennai,Axis,0,0,TXN0008589,0.933,2024-01-06
142.4,16,6,transport,0.08,0,4,3879.97,0,0,1,Kolkata,Kotak,0,0,TXN0009057,0.037,2024-01-07
166.64,21,6,other,0.12,0,1,226.83,0,0,0,Chennai,Kotak,1,0,TXN0046210,0.731,2024-02-02
8470.43,5,6,other,0.12,1,16,224.04,1,1,1,Mumbai,Kotak,0,1,TXN0095857,37.64,2024-03-07
11351.36,0,4,utility,0.04,1,24,288.7,1,1,3,Chennai,Axis,0,1,TXN0096806,39.183,2024-03-08
1232.05,16,3,other,0.12,0,5,1363.08,0,0,0,Chennai,Axis,0,0,TXN0053691,0.903,2024-02-07
347.35,16,2,grocery,0.05,0,3,762.07,0,0,0,Bengaluru,Yes Bank,0,0,TXN0057171,0.455,2024-02-09
6631.86,5,0,entertainment,0.22,1,14,223.72,0,1,4,Hyderabad,Axis,0,1,TXN0096847,29.512,2024-03-08
